num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2023S025179;45119;0,833333333;CALL. LOPEZ DE HOYOS / PLAZA. PROSPERIDAD;110;5;CHAMARTÍN;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;NULL;NULL;442779.383;4477225.305;N;NULL
2023S025204;45120;0,072916667;CALL. ALFONSO XII / PASEO. INFANTA ISABEL;1;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441566.744;4473246.436;N;NULL
2023S025211;45119;0,607638889;PASEO. EXTREMADURA, 3;3;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438447.370;4473954.160;N;NULL
2023S025230;45120;0,495138889;CALL. CUART DE POBLET / CALL. ALHAMBRA;1;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;2;Ingreso inferior o igual a 24 horas;437348.028;4472359.447;N;NULL
2023S025233;45120;0,44375;CALL. BUEN GOBERNADOR / CALL. ELFO;12;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;444484.653;4476068.197;N;NULL
2023S025248;45120;0,604861111;PLAZA. REPUBLICA DOMINICANA / CALL. COSTA RICA;4;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442619.261;4478900.657;N;NULL
2023S025285;45120;0,840972222;CALL. JOSE BERGAMIN, 52;52;14;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;446115.808;4473616.506;N;NULL
2023S025286;45120;0,854166667;CALL. ZORRILLA / CALL. CEDACEROS;1;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;NULL;NULL;440751.260;4474242.025;N;NULL
2023S025301;45120;0,239583333;CALL. ATOCHA, 82;82;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;2;Ingreso inferior o igual a 24 horas;440864.574;4473632.914;N;NULL
2023S025312;45120;0,3125;PASEO. ALAMEDA DE OSUNA, 2;2;21;BARAJAS;Atropello a persona;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448691.996;4477997.374;N;NULL
2023S025312;45120;0,3125;PASEO. ALAMEDA DE OSUNA, 2;2;21;BARAJAS;Atropello a persona;Despejado;Bicicleta;Peatón;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448691.996;4477997.374;N;NULL
2023S025347;45121;0,670138889;CALL. LUCHANA, 23;23;7;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;440629.053;4475790.006;N;NULL
2023S025383;45121;0,85;CALL. HERMANOS DE PABLO / CALL. ZIGIA;45;15;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;445175.917;4476565.059;N;NULL
2023S025383;45121;0,85;CALL. HERMANOS DE PABLO / CALL. ZIGIA;45;15;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta;Peatón;De 55 a 59 años;Hombre;2;Ingreso inferior o igual a 24 horas;445175.917;4476565.059;S;NULL
2023S025425;45122;0,364583333;CALL. JUAN BRAVO, 50;50;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442646.154;4475968.561;S;NULL
2023S025439;45122;0,638888889;AVDA. CIUDAD DE BARCELONA / AVDA. PAZ;226;3;RETIRO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;1;Atención en urgencias sin posterior ingreso;443215.906;4472232.766;N;NULL
2023S025485;45122;0,53125;PASEO. EMBARCADERO / PASEO. AZUL;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;438197.773;4474427.703;N;NULL
2023S025487;45123;0,333333333;CALL. LA ACEBEDA / CALL. LA ACEBEDA;6;17;VILLAVERDE;Colisión lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439024.330;4465763.001;N;NULL
2023S025531;45123;0,979166667;PASEO. ERMITA DEL SANTO / PASEO. QUINCE DE MAYO;80;11;CARABANCHEL;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;438405.913;4472338.942;N;NULL
2023S025548;45121;0,055555556;CALL. ALCALA, 244;244;15;CIUDAD LINEAL;Alcance;Despejado;Bicicleta;Conductor;De 18 a 20 años;Mujer;2;Ingreso inferior o igual a 24 horas;444341.941;4475914.860;N;NULL
2023S025595;45125;0,041666667;CALL. DOCTOR ESQUERDO / CALL. ANGEL GANIVET;118;3;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443140.002;4473296.579;N;NULL
2023S025629;45125;0,638888889;CALL. MANUELA MALASAÑA / CALL. MONTELEON;1;1;CENTRO;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440196.953;4475592.078;N;NULL
2023S025689;45126;0,604166667;PLAZA. EMPERADOR CARLOS V / AVDA. CIUDAD DE BARCELONA;3;2;ARGANZUELA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;441280.128;4473316.450;N;NULL
2023S025732;45126;0,940972222;CALL. DIEGO DE LEON, 1;1;4;SALAMANCA;Otro;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;1;Atención en urgencias sin posterior ingreso;441804.506;4476275.779;N;NULL
2023S025751;45127;0,465277778;FUENCARRAL;+01170S;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439639.914;4490015.797;N;NULL
2023S025766;45127;0,659722222;CALL. DOCTOR VELASCO, 14;14;3;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;441519.543;4473380.855;N;NULL
2023S025827;45128;0,240972222;AVDA. MEDITERRANEO / A3;3;3;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;443452.566;4473086.799;S;NULL
2023S025877;45128;0,779861111;BULEV. JOSE PRAT / AVDA. DEMOCRACIA;1;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;447643.545;4471866.629;N;NULL
2023S025885;45128;0,756944444;LAGUNA DE MEAQUES;0;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;434992.259;4473125.527;N;NULL
2023S025885;45128;0,756944444;LAGUNA DE MEAQUES;0;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;434992.259;4473125.527;N;NULL
2023S025937;45128;0,34375;AVDA. CERRO MILANO / AVDA. GRAN VIA DEL SURESTE;44;18;VILLA DE VALLECAS;Atropello a animal;Despejado;Bicicleta;Conductor;De 70 a 74 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;449310.304;4467496.888;N;NULL
2023S025952;45129;0,541666667;PASEO. FERNAN NUÑEZ, 22;22;3;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;442296.557;4474200.009;N;NULL
2023S025952;45129;0,541666667;PASEO. FERNAN NUÑEZ, 22;22;3;RETIRO;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 65 a 69 años;Mujer;3;Ingreso superior a 24 horas;442296.557;4474200.009;N;NULL
2023S026023;45130;0,416666667;PASEO. RECOLETOS / CALL. BARBARA DE BRAGANZA;27;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;441319.795;4474965.164;N;1
2023S026053;45130;0,263888889;GTA. PIRAMIDES, 7;7;2;ARGANZUELA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;439355.385;4472475.242;N;NULL
2023S026058;45130;0,027777778;CALL. DOCTOR ESQUERDO / AVDA. NAZARET;72;3;RETIRO;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;NULL;NULL;443179.446;4473825.504;N;NULL
2023S026107;45131;0,600694444;CALL. PRINCIPE DE VERGARA / CALL. GOYA;22;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;442308.487;4475170.209;N;NULL
2023S026113;45131;0,614583333;CALL. CIDAMON, 9;9;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;NULL;NULL;444263.964;4478011.683;N;NULL
2023S026129;45131;0,840277778;CALL. PARRA / CALL. SANTO DOMINGO;41;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;1;Atención en urgencias sin posterior ingreso;437944.375;4470976.285;N;NULL
2023S026134;45131;0,902777778;CALL. ARROYO BUENO, 4;4;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;440151.147;4466790.275;N;NULL
2023S026195;45132;0,819444444;AVDA. MANZANARES / CALL. SAN POMPEYO;74;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;438712.959;4472489.725;N;NULL
2023S026202;45132;0,957638889;CALL. FUENTE CARRANTONA / CALL. CIUDAD ENCANTADA;38A;14;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;446588.046;4473503.041;N;NULL
2023S026227;45133;0,409722222;PASEO. EMBARCADERO, 1;1;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438155.509;4474515.800;N;NULL
2023S026273;45133;0,899305556;CALL. CARAMUEL / CALL. VIA CARPETANA;6;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;438296.904;4473927.597;N;NULL
2023S026329;45134;0,84375;PASEO. CASTELLANA / PLAZA. SAN JUAN DE LA CRUZ;61;7;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441310.848;4476915.146;N;NULL
2023S026332;45134;0,809027778;CALL. RAIMUNDO FERNANDEZ VILLAVERDE / PASEO. CASTELLANA;67;6;TETUÁN;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;3;Ingreso superior a 24 horas;441351.409;4477507.094;N;NULL
2023S026342;45135;0,131944444;CALL. GRAN VIA, 1;1;1;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;440821.833;4474511.769;N;NULL
2023S026445;45136;0,720833333;CALL. TOLEDO, 180;180;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;1;Atención en urgencias sin posterior ingreso;439410.388;4472592.726;N;NULL
2023S026480;45136;0,607638889;PASEO. CAMOENS Y VALERO, 4;4;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438470.335;4475827.585;N;NULL
2023S026501;45137;0,739583333;CALL. JUAN JOSE MARTINEZ SECO, 44;44;17;VILLAVERDE;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;441505.827;4467023.997;N;NULL
2023S026516;45138;0,03125;AVDA. ALBUFERA / CALL. LOPEZ GRASS;91;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;443853.709;4471740.396;N;NULL
2023S026518;45137;0,986111111;PLAZA. CIBELES / CALL. ALCALA;2;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441163.140;4474539.303;N;NULL
2023S026574;45138;0,680555556;PASEO FERNÁN NÚNEZ, 1;1;3;RETIRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;441692.307;4473487.653;N;NULL
2023S026578;45138;0,951388889;CALL. JOAQUIN TURINA, 40;40;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;436013.741;4469341.439;S;NULL
2023S026580;45139;0,055555556;CALL. ALCALA, 29;29;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;NULL;NULL;440773.064;4474421.421;N;NULL
2023S026645;45140;0,291666667;JUNTO A URGENCIAS MATERNIDAD HOSPITAL LA PAZ;13;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;Desconocido;Desconocido;NULL;NULL;441593.288;4481364.856;N;NULL
2023S026645;45140;0,291666667;JUNTO A URGENCIAS MATERNIDAD HOSPITAL LA PAZ;13;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;Desconocido;Desconocido;NULL;NULL;441593.288;4481364.856;N;NULL
2023S026682;45140;0,604166667;CALL. SANTA LEONOR, 61;61;20;SAN BLAS-CANILLEJAS;Otro;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446645.906;4476119.831;N;NULL
2023S026685;45140;0,784722222;PARQUE MADRID RÍO;1;11;CARABANCHEL;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439168.831;4472367.872;N;NULL
2023S026715;45141;0,354166667;PQUE. FUENTE CARRANTONA / CALL. PESCARA;0;14;MORATALAZ;Colisión frontal;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;446852.157;4474057.532;N;NULL
2023S026715;45141;0,354166667;PQUE. FUENTE CARRANTONA / CALL. PESCARA;0;14;MORATALAZ;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;446852.157;4474057.532;N;NULL
2023S026804;45142;0,40625;AVDA. MANZANARES, 38;38;10;LATINA;Colisión frontal;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438652.341;4473056.713;N;NULL
2023S026804;45142;0,40625;AVDA. MANZANARES, 38;38;10;LATINA;Colisión frontal;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;438652.341;4473056.713;N;NULL
2023S026804;45142;0,40625;AVDA. MANZANARES, 38;38;10;LATINA;Colisión frontal;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438652.341;4473056.713;N;NULL
2023S026828;45142;0,665277778;CALL. MARQUES DE URQUIJO, 40;40;9;MONCLOA-ARAVACA;Caída;LLuvia intensa;Bicicleta;Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;438848.588;4475646.101;N;NULL
2023S026855;45143;0,048611111;PASEO INFANTA ISABEL,2;2;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;441709.680;4473085.904;N;NULL
2023S026898;45143;0,965277778;CALL. ALCALA, 236;236;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;1;Atención en urgencias sin posterior ingreso;444249.742;4475898.997;N;NULL
2023S026934;45144;0,500694444;CALL. ANICETO MARINAS / PLAZA. ALMUÑECAR;96;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;438068.446;4475516.289;N;NULL
2023S026999;45144;0,895833333;PASEO. ERMITA DEL SANTO, 18;18;10;LATINA;Atropello a persona;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;438730.556;4473588.750;N;NULL
2023S026999;45144;0,895833333;PASEO. ERMITA DEL SANTO, 18;18;10;LATINA;Atropello a persona;Despejado;Bicicleta;Peatón;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;438730.556;4473588.750;N;NULL
2023S026999;45144;0,895833333;PASEO. ERMITA DEL SANTO, 18;18;10;LATINA;Atropello a persona;Despejado;Bicicleta;Peatón;De 65 a 69 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438730.556;4473588.750;N;NULL
2023S027019;45145;0,854166667;CALL. SAN JUAN DE ORTEGA / CALL. GRAÑON;12;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 70 a 74 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442720.218;4484141.208;N;NULL
2023S027021;45145;0,65625;PASEO. INFANTA ISABEL, 1;1;3;RETIRO;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441323.225;4473370.395;N;NULL
2023S027047;45146;0,444444444;JUNTO A PARTE DE LA TAPIA ENTRE TORRETA ACCESO ARAVACA Y PARALELA A M503;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;1;Atención en urgencias sin posterior ingreso;435066.730;4477773.243;N;NULL
2023S027105;45147;0,548611111;CALL. PRINCIPE DE VERGARA, 128;128;5;CHAMARTÍN;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;442458.448;4477106.646;N;NULL
2023S027141;45148;0,388888889;CALL. ALCALA, 53;53;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441268.950;4474560.130;N;NULL
2023S027157;45148;0,555555556;FAROLA 34 PARQUE;70;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;NULL;NULL;438269.763;4470062.752;N;NULL
2023S027177;45148;0,732638889;CALL. RICARDO ORTIZ, 84;84;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444217.050;4475043.193;N;NULL
2023S027184;45148;0,920138889;CALL. GENERAL RICARDOS / CALL. MANUEL LAMELA;182;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;14;Sin asistencia sanitaria;437665.662;4470928.938;N;NULL
2023S027198;45149;0,284722222;AVDA. DEMOCRACIA, 13  CARRIL BICI;13;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;447032.137;4470762.702;N;NULL
2023S027226;45149;0,663194444;IDB. PARQUE CUÑA VERDE, 0;0;19;VICÁLVARO;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;447728.098;4473687.768;N;NULL
2023S027248;45149;0,909722222;CALL. PORTUGALETE, 6;6;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;1;Atención en urgencias sin posterior ingreso;446075.283;4475255.322;N;NULL
2023S027293;45150;0,5625;AVDA. GRAN VIA DE SAN FRANCISCO, 1;1;1;CENTRO;Colisión lateral;Se desconoce;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439609.567;4473177.780;N;NULL
2023S027380;45152;0,008333333;AVDA. ALBUFERA / CALL. SAN CLAUDIO;100;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445501.203;4471053.156;N;NULL
2023S027383;45152;0,079861111;PASEO. CASTELLANA, 86;86;5;CHAMARTÍN;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441388.616;4477144.517;N;NULL
2023S027410;45152;0,850694444;CUSTA. VEGA / PASEO. CIUDAD DE PLASENCIA;3;1;CENTRO;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439206.038;4474001.637;N;NULL
2023S027418;45152;0,972222222;CALL. CEBREROS / CALL. HIGUERAS;1;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;436766.594;4472932.306;N;NULL
2023S027431;45153;0,465277778;CALL. CONVENIO / CALL. MARIA ENCINAS;41;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;442980.835;4471318.497;N;NULL
2023S027489;45154;0,958333333;PLAZA. CARLOS CAMBRONERO / CALL. SAN ROQUE;1;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;NULL;NULL;440255.572;4474939.552;N;NULL
2023S027520;45155;0,602777778;AVDA. COMPLUTENSE, 40;40;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;438190.727;4478430.208;N;NULL
2023S027524;45155;0,636805556;PLAZA. CEBADA / CALL. TOLEDO;1;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;439882.054;4473647.505;N;NULL
2023S027567;45156;0,614583333;CALL. SESEÑA, 79;79;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;435051.026;4472110.138;N;NULL
2023S027581;45156;0,854166667;PSRL. CALLE DEL VADO, 0;0;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441021.398;4470792.378;N;NULL
2023S027598;45157;0,111111111;PLAZA. PUERTA DEL ANGEL / AVDA. PORTUGAL;2;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;438072.174;4474034.668;N;NULL
2023S027613;45157;0,430555556;CALLE MAYOR 88;88;1;CENTRO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439492.505;4474076.423;N;NULL
2023S027660;45158;0,506944444;CALL. VERSALLES, 123;123;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;447932.995;4474267.600;N;NULL
2023S027740;45159;0,989583333;CALL. SEGOVIA / RONDA. SEGOVIA;41;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;439202.160;4473947.468;N;NULL
2023S027752;45160;0,3875;AVDA. MONTE IGUELDO, 89;89;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443124.642;4471530.690;N;NULL
2023S027791;45160;0,904861111;PQUE. PINAR DE LA ELIPA, 0;0;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;2;Ingreso inferior o igual a 24 horas;444434.994;4474468.134;N;NULL
2023S027795;45160;0,888888889;AVDA. GRAN VIA DE VILLAVERDE / CALL. CARMELITAS;14;17;VILLAVERDE;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441941.362;4466966.333;N;NULL
2023S027809;45161;0,388888889;GTA. LUXEMBURGO / CALL. RIBERA DEL SENA;2;21;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;3;Ingreso superior a 24 horas;447419.114;4479353.024;N;NULL
2023S027852;45161;0,84375;CALL. JOSE ARCONES GIL / CALL. DOCTOR CIRAJAS;26;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445833.330;4476236.576;N;NULL
2023S027855;45161;0,979166667;CALL. VALMOJADO, 293;293;10;LATINA;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;435506.496;4470862.205;N;NULL
2023S027913;45163;0,423611111;AVDA. POBLADOS, 167;167;12;USERA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;2;Ingreso inferior o igual a 24 horas;439893.946;4469302.219;N;NULL
2023S027918;45163;0,470833333;CALL. HERMANOS GARCIA NOBLEJAS, 129;129;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;446992.135;4474543.833;N;NULL
